true_equation,equation_simplified,complexity_multivar,complexity_simplified,eval_std,eval_mean,eval_min,eval_max
 (cos(sqrt(x)) / sqrt((x + 0.5897148933122176) + -0.5121548969554596)) + cos(cos(x) + (0.44836754145025476 + x))                                                                                                                                       ,cos(x + cos(x) + 0.44836754145025476) + cos(sqrt(x))/sqrt(x + 0.077559996356758),18,12,0.7432520754695139,-0.3553968952626183,-1.317020753426598,3.712839607369201
 ((x / exp(x)) / (x * -8.40553598834824)) + (((x + x) * (x + 0.64124856757312)) + x)                                                                                                                                                                ,2*x*(x + 0.64124856757312) + x - 0.118969212836183*exp(-x),18,11,66.11122303045589,78.10057497188677,-0.1189692125960366,222.8249659502685
 ((0.3850755754421437 * x) * exp(sqrt(x) - x)) / (-0.09373867256287108 / (x + x))                                                                                                                                                                     ,-8.215938308361925*x**2*exp(sqrt(x) - x),15,9,7.016230716761015,-9.675481122507351,-20.88258228770102,-8.216020467334206e-20
 exp((((cos(x) / 1.1530415359790596) - exp((x - -1.2161048630926556) * (0.7176693071179153 + x))) - (sqrt(x) / (-4.372596717602294 - x))) / sqrt(x))                                                                                                 ,exp((-sqrt(x)/(-x - 4.372596717602294) - exp((x + 0.7176693071179153)*(x + 1.2161048630926556)) + 0.86727144582080433*cos(x))/sqrt(x)),24,20,0.0003054101400834,5.413714576997956e-05,0.0,0.0024692159438758
 ((-0.9527141152352505 * x) * (x + x)) - ((x / 0.28681680743642923) * (exp(cos(x - 0.3200766662509227)) - 1.0430778756174919))                                                                                                                        ,-1.905428230470501*x**2 - 3.4865460254509053*x*(exp(cos(x - 0.3200766662509227)) - 1.0430778756174919),19,15,57.10963442200976,-65.86808844131266,-167.42374347765383,-5.371349220863303e-10
 cos((1.3099356659512373 - x) / (x - -0.09358262840039282)) * (x + -0.9982389934251441)                                                                                                                                                                 ,(x - 0.9982389934251441)*cos((1.3099356659512373 - x)/(x + 0.09358262840039282)),12,9,1.821166659649236,2.88316516956755,-0.98807006596334,5.866606497295753
 (((x - -0.3225608366726021) * (-0.7430650589137068 * x)) / x) + x                                                                                                                                                                                     ,0.2569349410862932*x - 0.2396836871053816,11,4,0.742449365506313,1.044991018338931,-0.2396836870796881,2.32966572375755
 ((x - (((x + 1.2625852950811531) - x) * sqrt(sqrt(x + (x - -1.2442012877141022))))) - sqrt(x)) + x                                                                                                                                                 ,-sqrt(x) + 2*x - 1.2625852950811531*2**(1/4)*(x + 0.6221006438570511)**(1/4),20,22,4.708895735692976,5.655532315492028,-1.5005282783693663,14.127088668185491
 sqrt((x * x) / (x * (x + x))) + ((cos(x - (x + 0.47961441172435404)) - ((-0.8400415922276455 * (x - -0.5901098062035325)) * -1.5239135729106044)) + x)                                                                                           ,-0.28015078420514427*x + 0.1317433822938445 + sqrt(2)/2,27,9,0.8095347837853943,-0.5619037575593366,-1.9626576785710488,0.838850163452377
 cos(0.36938874387156434 + (((x * (0.7391011746537733 / x)) * -0.8065361075317575) + ((0.167509486842281 + sqrt(x + x)) + ((x + 1.5237232729383805) - x)))) + (2.3577627798268272 / exp(x))                                                         ,cos(sqrt(2)*sqrt(x) + 1.4645097191748219) + 2.3577627798268272*exp(-x),28,12,0.6003212242518928,0.1688846096023358,-0.6571424531120336,2.463835320688859
 cos(-0.3301720527570636 - (((1.1466616966115333 * x) / -0.14807103376924136) * -1.9635200016802914)) * (1.3629265652556208 * x)                                                                                                                         ,1.3629265652556208*x*cos(15.205493735974064*x + 0.3301720527570636),14,8,5.559484913228973,0.088666544414356,-13.205410889667895,13.46293192765331
 ((sqrt(x) / 0.8885861115543302) / ((x + x) * (0.015022440506301598 - x))) / (-1.3382808189959148 * ((x / 0.008365131622810655) + (-0.618676330095855 - x)))                                                                                         ,0.5626916665683547/(sqrt(x)*(0.015022440506301598 - x)*(0.82796266573406774 - 158.64495427399323*x)),22,11,142988.83080058492,4522.9364528440965,-1476.2110840327127,4523965.118148829
 exp(exp(x) * -0.9667467113481258) / (exp(x - -0.8951755084751795) + ((x - -1.7599270825313762) * exp(x + 0.1202796345853669)))                                                                                                                        ,exp(-0.9667467113481258*exp(x))/(1.12781218278067*(x + 1.7599270825313762)*exp(x) + 2.447765355330094*exp(x)),19,15,0.0120063437287466,0.0032887209994777,0.0,0.0857996478833037
 0.05221337075366273 * cos(x - ((cos(x) / x) - x))                                                                                                                                                                                                     ,0.05221337075366273*cos(2*x - cos(x)/x),11,8,0.0371144201742593,0.0027205623350219,-0.0522132617048596,0.0522133055599418
 x * (((-0.5271275244560004 - sqrt(exp(x))) / (x * -0.6336793571510135)) + x)                                                                                                                                                                          ,x*(x - 1.578085176225313*(-sqrt(exp(x)) - 0.5271275244560004)/x),13,10,86.60831818343323,80.7794373164144,2.409937308628577,335.0404584688693
 ((-2.012706279566541 * x) - x) - (exp(cos(((x + -1.234136277398891) + -0.3009264484089713) * x)) + x)                                                                                                                                                ,-4.012706279566541*x - exp(cos(x*(x - 1.535062725807862))),17,8,11.318969510252437,-21.539490288062247,-42.20088198522298,-2.718281828860316
 (x * (sqrt(x) * ((x - (1.1401705400813567 / x)) * x))) + (((cos(-0.1618974790823785 + x) / (x + x)) - 0.7090112611209961) + 1.834419746275981)                                                                                                    ,x**(5/2)*(x - 1.1401705400813567/x) + 1.125408485154985 + cos(x - 0.1618974790823785)/(2*x),25,18,155968195.4635907,4935306.562323921,1.2509446433679887,4934616018.072269
 sqrt(0.6614521880350471 / exp(x)) + ((x - 0.8793977179914657) + x)                                                                                                                                                                                     ,2*x + 0.8132971093241676*sqrt(exp(-x)) - 0.8793977179914657,11,10,5.608171289577542,9.282413875430448,-0.0661006085079628,19.12608223482567
 sqrt((x + x) / ((exp(x) / x) / ((0.6502961205984299 * x) * ((x * 0.08322212341241773) / x))))                                                                                                                                                      ,0.3289955136565209*sqrt(x**3*exp(-x)),19,9,0.1093372310065546,0.2285938076710986,3.2899551364007114e-16,0.3814431400018679
